Episodio n;Titulo;URL;Año;Mes
Episodio 632;Jimi Hendrix, Wolf Alice, Kevin Parker y Mark Ronson;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-jimi-hendrix-wolf-alice-kevin-parker-mark-ronson-10-09-15/3273906/;2015;9
Episodio 633;Sesión rompepistas;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-sesion-rompepistas-11-09-15/3275739/;2015;9
Episodio 634;Stayin' Alive;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-stayin-alive-15-09-15/3282552/;2015;9
Episodio 635;Gary Clark Jr.;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-gary-clark-jr-16-09-15/3282478/;2015;9
Episodio 636;The Gilman: La trinchera del punk;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-the-gilman-trinchera-del-punk-17-09-15/3286286/;2015;9
Episodio 637;Canciones tocadas con una Gretsch;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-canciones-tocadas-gretsch-18-09-15/3287998/;2015;9
Episodio 638;Más de 30 canciones en una hora;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-mas-30-canciones-hora-22-09-15/3293085/;2015;9
Episodio 639;Canciones para el otoño;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-canciones-para-otono-23-09-15/3293095/;2015;9
Episodio 640;David Gilmour;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-david-gilmour-24-09-15/3296646/;2015;9
Episodio 641;The Verve, Kurt Vile, The Dead Weather, Stereophonics;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-the-verve-kurt-vile-the-dead-weather-stereophonics-25-09-15/3293094/;2015;9
Episodio 642;Las mejores intros de la historia;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-mejores-intros-historia-29-09-15/3294959/;2015;9
Episodio 643;Ryan Adams versiona (entero) el disco 1989 de Taylor Swift;http://www.rtve.eshttps://www.rtve.es/play/audios/6x3/6-3-ryan-adams-versiona-entero-disco-1989-taylor-swift-30-09-15/3302445/;2015;9
Episodio 644;Canciones enormes Vol. 1;http://www.rtve.eshttps://www.rtve.es/play/audios/6x3/6-3-canciones-enormes-vol-1-01-10-15/3305815/;2015;10
Episodio 645;Canciones enormes Vol. 2;http://www.rtve.eshttps://www.rtve.es/play/audios/6x3/6-3-canciones-enormes-vol-2-02-10-15/3306734/;2015;10
Episodio 646;"Michael Jackson ""King Of Metal""";http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6x3-michael-jackson-king-of-metal-06-10-15/3311811/;2015;10
Episodio 647;La carrera de Pete Townshend en solitario;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6x3-carrera-pete-townshend-solitario-07-10-15/3313359/;2015;10
